Location,Month,Average Temperature(°C),Year,Unemployment Rate,Tree Cover Loss (ha)
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,September,23.4,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,October,22.8,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,November,22.0,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,December,21.1,2022,3.9,448
Monaragala,January,21.2,2023,3.6,480
Monaragala,January,21.2,2023,3.6,480
Monaragala,January,21.2,2023,3.6,480
Monaragala,January,21.2,2023,3.6,480
Monaragala,January,21.2,2023,3.6,480
Monaragala,January,21.2,2023,3.6,480
Monaragala,January,21.2,2023,3.6,480
Monaragala,January,21.2,2023,3.6,480
Monaragala,January,21.2,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,February,21.9,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,March,23.3,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,April,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,May,23.9,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,June,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,July,23.8,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,August,23.7,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,September,23.4,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,October,22.8,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,November,22.0,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Monaragala,December,21.1,2023,3.6,480
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,January,26.5,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,February,27.2,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,March,28.5,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,April,29.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,May,28.0,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,June,28.6,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,July,28.5,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,August,28.3,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,September,27.7,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,October,27.4,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,November,26.8,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,December,26.2,2019,4.7,1029
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,January,26.5,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,February,27.2,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,March,28.5,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,April,29.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
Kurunegala,May,28.0,2020,5.0,1601
