HCHO_Amount,Location,Present_Date,Next_Date
0.0001180037843603,Kurunegala,2019-07-14,2019-07-15
6.381705256895567e-05,Kurunegala,2019-07-16,2019-07-17
0.0001185178480227,Kurunegala,2019-07-20,2019-07-21
6.974881398491561e-05,Kurunegala,2019-07-21,2019-07-22
0.0001310857688385,Kurunegala,2019-07-24,2019-07-25
0.0002642736307096,Kurunegala,2019-07-26,2019-07-27
0.0001146819336316,Kurunegala,2019-07-27,2019-07-28
5.229923836426427e-05,Kurunegala,2019-07-28,2019-07-29
0.0001509563424204,Kurunegala,2019-07-29,2019-07-30
6.217228796589053e-05,Kurunegala,2019-07-30,2019-07-31
0.0002305019175293,Kurunegala,2019-07-31,2019-08-01
0.0001395386754656,Kurunegala,2019-08-01,2019-08-02
7.318949563755295e-05,Kurunegala,2019-08-03,2019-08-04
0.0001355912774878,Kurunegala,2019-08-04,2019-08-05
0.0001834443391999,Kurunegala,2019-08-06,2019-08-07
0.0001614629767598,Kurunegala,2019-08-07,2019-08-08
9.992599379822794e-06,Kurunegala,2019-08-09,2019-08-10
0.0001875035522971,Kurunegala,2019-08-12,2019-08-13
0.000124756102564,Kurunegala,2019-08-14,2019-08-15
0.000145433951862,Kurunegala,2019-08-15,2019-08-16
9.525990797175922e-05,Kurunegala,2019-08-16,2019-08-17
0.0001130942443264,Kurunegala,2019-08-18,2019-08-19
0.0001739739424623,Kurunegala,2019-08-19,2019-08-20
5.130698373615829e-06,Kurunegala,2019-08-20,2019-08-21
0.0001135170721962,Kurunegala,2019-08-27,2019-08-28
0.0001104637713985,Kurunegala,2019-08-29,2019-08-30
2.6577396711990975e-05,Kurunegala,2019-08-30,2019-08-31
6.707956752554541e-05,Kurunegala,2019-08-31,2019-09-01
8.918204765018657e-05,Kurunegala,2019-09-01,2019-09-02
6.655727948340817e-05,Kurunegala,2019-09-04,2019-09-05
5.719395261656927e-05,Kurunegala,2019-09-07,2019-09-08
8.98148777864881e-05,Kurunegala,2019-09-08,2019-09-09
0.0001340254792386,Kurunegala,2019-09-09,2019-09-10
0.0001160963242857,Kurunegala,2019-09-10,2019-09-11
5.674733620253392e-05,Kurunegala,2019-09-18,2019-09-19
6.506322566497633e-05,Kurunegala,2019-09-19,2019-09-20
9.24937068696125e-05,Kurunegala,2019-09-21,2019-09-22
1.810667997470515e-05,Kurunegala,2019-09-22,2019-09-23
0.0001749232296563,Kurunegala,2019-09-24,2019-09-25
3.371025041083115e-05,Kurunegala,2019-09-27,2019-09-28
8.70373120955856e-05,Kurunegala,2019-09-29,2019-09-30
0.0001454748162583,Kurunegala,2019-09-30,2019-10-01
6.443466264349476e-05,Kurunegala,2019-10-01,2019-10-02
0.0001077302567442,Kurunegala,2019-10-02,2019-10-03
0.0002009898888507,Kurunegala,2019-10-04,2019-10-05
