HCHO_Amount,Location,Present_Date,Next_Date
0.0001914609759805,Monaragala,2019-06-23,2019-06-24
0.0001457232699014,Monaragala,2019-06-24,2019-06-25
7.372090402977676e-05,Monaragala,2019-06-25,2019-06-26
0.0002596372495061,Monaragala,2019-06-26,2019-06-27
0.0001779194617772,Monaragala,2019-06-27,2019-06-28
0.000231226423795,Monaragala,2019-06-28,2019-06-29
0.0001812523492576,Monaragala,2019-06-29,2019-06-30
0.0001883885471587,Monaragala,2019-06-30,2019-07-01
0.0002023344533868,Monaragala,2019-07-01,2019-07-02
9.121370706522813e-05,Monaragala,2019-07-02,2019-07-03
0.0001753343888387,Monaragala,2019-07-04,2019-07-05
0.0001420256129706,Monaragala,2019-07-05,2019-07-06
0.0002116970966375,Monaragala,2019-07-06,2019-07-07
0.0001988289947686,Monaragala,2019-07-07,2019-07-08
0.0001030618713161,Monaragala,2019-07-08,2019-07-09
0.0001884595836817,Monaragala,2019-07-10,2019-07-11
0.0001975782280741,Monaragala,2019-07-11,2019-07-12
0.0001594655264437,Monaragala,2019-07-12,2019-07-13
0.0001976478337366,Monaragala,2019-07-13,2019-07-14
0.000336220866302,Monaragala,2019-07-14,2019-07-15
0.0001116612273619,Monaragala,2019-07-16,2019-07-17
9.440945635086574e-05,Monaragala,2019-07-17,2019-07-18
5.3007591732085154e-05,Monaragala,2019-07-18,2019-07-19
6.854623574559979e-05,Monaragala,2019-07-19,2019-07-20
0.0002918239666354,Monaragala,2019-07-21,2019-07-22
0.0001421583182389,Monaragala,2019-07-23,2019-07-24
0.0001371408573407,Monaragala,2019-07-24,2019-07-25
7.947482663439587e-05,Monaragala,2019-07-25,2019-07-26
0.0002606689476769,Monaragala,2019-07-26,2019-07-27
0.0002823855014415,Monaragala,2019-07-27,2019-07-28
0.0002140706098285,Monaragala,2019-07-28,2019-07-29
0.0002902694324825,Monaragala,2019-07-29,2019-07-30
0.0001690657406119,Monaragala,2019-07-30,2019-07-31
0.0001755234582795,Monaragala,2019-07-31,2019-08-01
0.0001334335101567,Monaragala,2019-08-01,2019-08-02
0.0001710392138943,Monaragala,2019-08-02,2019-08-03
0.0002770476275012,Monaragala,2019-08-03,2019-08-04
0.0001543679284341,Monaragala,2019-08-05,2019-08-06
0.0001381167840436,Monaragala,2019-08-06,2019-08-07
0.0002323583030374,Monaragala,2019-08-09,2019-08-10
0.0001648720874987,Monaragala,2019-08-11,2019-08-12
0.0001697566086455,Monaragala,2019-08-12,2019-08-13
0.0001617107501685,Monaragala,2019-08-14,2019-08-15
8.127829567496318e-05,Monaragala,2019-08-15,2019-08-16
9.694880280715724e-05,Monaragala,2019-08-18,2019-08-19
0.0001231442282225,Monaragala,2019-08-19,2019-08-20
0.0001072038762765,Monaragala,2019-08-20,2019-08-21
0.000223914074013,Monaragala,2019-08-21,2019-08-22
0.0002405474568099,Monaragala,2019-08-25,2019-08-26
3.879817156439453e-05,Monaragala,2019-08-27,2019-08-28
4.685654324449213e-05,Monaragala,2019-08-28,2019-08-29
0.0001017635807711,Monaragala,2019-08-30,2019-08-31
0.0001199569514245,Monaragala,2019-08-31,2019-09-01
0.0002193736930364,Monaragala,2019-09-03,2019-09-04
7.061158198466546e-05,Monaragala,2019-09-05,2019-09-06
0.0002029469269085,Monaragala,2019-09-06,2019-09-07
0.000227267915019,Monaragala,2019-09-07,2019-09-08
0.0001980222193968,Monaragala,2019-09-08,2019-09-09
0.0002873941513638,Monaragala,2019-09-09,2019-09-10
0.0002143623039833,Monaragala,2019-09-10,2019-09-11
0.0001777206364852,Monaragala,2019-09-13,2019-09-14
0.0001758298338639,Monaragala,2019-09-14,2019-09-15
3.679960787562356e-05,Monaragala,2019-09-16,2019-09-17
6.794723518060958e-05,Monaragala,2019-09-17,2019-09-18
7.855116824171623e-05,Monaragala,2019-09-18,2019-09-19
5.966607426039956e-05,Monaragala,2019-09-20,2019-09-21
6.035665491112147e-05,Monaragala,2019-09-21,2019-09-22
0.0001476935969498,Monaragala,2019-09-29,2019-09-30
0.0001354187261313,Monaragala,2019-09-30,2019-10-01
0.0001013253568089,Monaragala,2019-10-01,2019-10-02
3.625866611442237e-05,Monaragala,2019-10-02,2019-10-03
4.547032960960256e-05,Monaragala,2019-10-04,2019-10-05
0.0001850499321187,Monaragala,2019-10-05,2019-10-06
8.042740955715999e-05,Monaragala,2019-10-06,2019-10-07
1.9520575982471997e-05,Monaragala,2019-10-07,2019-10-08
9.107848870812606e-05,Monaragala,2019-10-08,2019-10-09
4.460671594527965e-05,Monaragala,2019-10-09,2019-10-10
